Data/Hora,Extrusora (°C),Extrusora Alvo (°C),Extrusora Delta (°C),Extrusora PWM,Mesa (°C),Mesa Alvo (°C),Mesa Delta (°C),Mesa PWM,X (mm),Y (mm),Z (mm),E (mm),Aceleração (mm/s²),Jerk X (mm/s),Jerk Y (mm/s)
2025-04-01 11:45:10,199.98,200.0,-0.0200000000000102,66,59.98,60.0,-0.0200000000000031,37,186.04,114.19,0.2,1166.31,,,
2025-04-01 11:45:25,200.01,200.0,0.0099999999999909,66,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-01 11:45:31,199.99,200.0,-0.0099999999999909,66,59.99,60.0,-0.009999999999998,35,186.04,110.8,0.2,1179.6,,,
2025-04-01 11:45:45,199.99,200.0,-0.0099999999999909,67,60.0,60.0,0.0,33,,,,,500.0,10.0,10.0
2025-04-01 11:45:51,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,31,186.04,107.4,0.2,1192.87,,,
2025-04-01 11:46:05,200.0,200.0,0.0,66,59.98,60.0,-0.0200000000000031,39,,,,,500.0,10.0,10.0
2025-04-01 11:46:12,200.03,200.0,0.0300000000000011,65,59.98,60.0,-0.0200000000000031,43,186.04,104.01,0.2,1205.52,,,
2025-04-01 11:46:25,200.02,200.0,0.0200000000000102,65,60.03,60.0,0.0300000000000011,23,,,,,500.0,10.0,10.0
2025-04-01 11:46:32,200.03,200.0,0.0300000000000011,65,59.97,60.0,-0.0300000000000011,39,186.04,100.62,0.2,1217.21,,,
2025-04-01 11:46:45,200.0,200.0,0.0,65,60.02,60.0,0.0200000000000031,26,,,,,500.0,10.0,10.0
2025-04-01 11:46:50,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,30,186.04,97.22,0.2,1227.94,,,
2025-04-01 11:47:02,200.01,200.0,0.0099999999999909,65,60.0,60.0,0.0,31,,,,,500.0,10.0,10.0
2025-04-01 11:47:13,199.99,200.0,-0.0099999999999909,66,60.01,60.0,0.009999999999998,26,186.04,92.7,0.2,1240.76,,,
2025-04-01 11:47:24,200.01,200.0,0.0099999999999909,65,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:47:29,200.01,200.0,0.0099999999999909,66,60.0,60.0,0.0,33,186.04,89.3,0.2,1249.26,,,
2025-04-01 11:47:37,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,30,,,,,500.0,10.0,10.0
2025-04-01 11:47:46,200.01,200.0,0.0099999999999909,66,60.01,60.0,0.009999999999998,27,186.04,84.78,0.2,1259.1,,,
2025-04-01 11:47:54,200.03,200.0,0.0300000000000011,65,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:47:58,199.99,200.0,-0.0099999999999909,66,60.01,60.0,0.009999999999998,26,186.04,81.38,0.2,1265.37,,,
2025-04-01 11:48:05,200.0,200.0,0.0,66,60.02,60.0,0.0200000000000031,25,,,,,500.0,10.0,10.0
2025-04-01 11:48:08,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,31,186.04,77.99,0.2,1270.67,,,
2025-04-01 11:48:15,200.01,200.0,0.0099999999999909,65,60.0,60.0,0.0,30,,,,,500.0,10.0,10.0
2025-04-01 11:48:17,199.98,200.0,-0.0200000000000102,66,60.0,60.0,0.0,31,186.04,74.6,0.2,1275.02,,,
2025-04-01 11:48:22,199.99,200.0,-0.0099999999999909,66,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-01 11:48:24,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,31,186.04,71.2,0.2,1278.41,,,
2025-04-01 11:48:29,200.01,200.0,0.0099999999999909,66,59.99,60.0,-0.009999999999998,35,,,,,500.0,10.0,10.0
2025-04-01 11:48:30,200.02,200.0,0.0200000000000102,66,59.99,60.0,-0.009999999999998,34,186.04,67.81,0.2,1280.84,,,
2025-04-01 11:48:34,200.0,200.0,0.0,66,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 11:48:34,200.0,200.0,0.0,66,60.01,60.0,0.009999999999998,28,186.04,64.41,0.2,1282.31,,,
2025-04-01 11:48:37,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,31,,,,,500.0,10.0,10.0
2025-04-01 11:48:38,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,31,186.43,60.22,0.4,1276.33,,,
2025-04-01 11:48:39,199.99,200.0,-0.0099999999999909,66,60.0,60.0,0.0,31,,,,,500.0,10.0,10.0
2025-04-01 11:48:39,200.02,200.0,0.0200000000000102,65,59.98,60.0,-0.0200000000000031,37,32.11,50.65,0.4,1283.01,,,
2025-04-01 11:48:40,200.02,200.0,0.0200000000000102,65,59.98,60.0,-0.0200000000000031,37,,,,,500.0,10.0,10.0
2025-04-01 11:48:42,199.82,200.0,-0.1800000000000068,71,60.0,60.0,0.0,30,75.95,48.9,0.4,1284.47,,,
2025-04-01 11:48:44,199.43,200.0,-0.5699999999999932,79,59.98,60.0,-0.0200000000000031,38,136.68,47.55,0.4,1286.5,,,
2025-04-01 11:48:44,199.43,200.0,-0.5699999999999932,79,59.98,60.0,-0.0200000000000031,38,,,,,500.0,10.0,10.0
2025-04-01 11:48:45,199.43,200.0,-0.5699999999999932,79,59.98,60.0,-0.0200000000000031,38,186.64,49.25,0.4,1288.16,,,
2025-04-01 11:48:48,199.84,200.0,-0.1599999999999966,70,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:48:48,199.84,200.0,-0.1599999999999966,70,60.0,60.0,0.0,32,196.56,55.44,0.4,1288.58,,,
2025-04-01 11:48:51,200.25,200.0,0.25,61,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-01 11:48:51,200.25,200.0,0.25,61,60.01,60.0,0.009999999999998,29,192.8,167.15,0.4,1292.35,,,
2025-04-01 11:48:56,200.18,200.0,0.1800000000000068,65,60.01,60.0,0.009999999999998,28,132.53,170.12,0.4,1294.36,,,
2025-04-01 11:48:56,200.18,200.0,0.1800000000000068,65,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 11:48:57,200.18,200.0,0.1800000000000068,65,60.01,60.0,0.009999999999998,28,28.12,169.56,0.4,1297.84,,,
2025-04-01 11:49:00,199.67,200.0,-0.3300000000000125,76,60.0,60.0,0.0,29,,,,,500.0,10.0,10.0
2025-04-01 11:49:05,199.51,200.0,-0.4900000000000091,78,59.99,60.0,-0.009999999999998,34,21.69,161.47,0.4,1298.2,,,
2025-04-01 11:49:05,199.41,200.0,-0.5900000000000034,81,60.0,60.0,0.0,31,,,,,500.0,10.0,10.0
2025-04-01 11:49:10,199.9,200.0,-0.0999999999999943,71,60.0,60.0,0.0,32,83.73,57.8,0.4,1295.41,,,
2025-04-01 11:49:11,199.9,200.0,-0.0999999999999943,71,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:49:11,199.9,200.0,-0.0999999999999943,71,60.0,60.0,0.0,32,133.33,106.31,0.4,1314.84,,,
2025-04-01 11:49:20,200.21,200.0,0.2100000000000079,67,60.01,60.0,0.009999999999998,24,,,,,500.0,10.0,10.0
2025-04-01 11:49:26,198.91,200.0,-1.0900000000000034,88,60.0,60.0,0.0,29,131.4,105.62,0.4,1321.26,,,
2025-04-01 11:49:37,200.48,200.0,0.4799999999999897,60,60.02,60.0,0.0200000000000031,24,,,,,500.0,10.0,10.0
2025-04-01 11:49:39,200.03,200.0,0.0300000000000011,70,60.0,60.0,0.0,30,128.01,105.62,0.4,1322.16,,,
2025-04-01 11:49:40,200.03,200.0,0.0300000000000011,70,60.0,60.0,0.0,30,,,,,500.0,10.0,10.0
2025-04-01 11:49:40,200.03,200.0,0.0300000000000011,70,60.0,60.0,0.0,30,124.62,105.62,0.4,1324.03,,,
2025-04-01 11:49:42,199.64,200.0,-0.3600000000000136,77,60.03,60.0,0.0300000000000011,20,,,,,500.0,10.0,10.0
2025-04-01 11:49:43,199.64,200.0,-0.3600000000000136,77,60.03,60.0,0.0300000000000011,20,121.22,105.62,0.4,1326.85,,,
2025-04-01 11:49:45,199.46,200.0,-0.539999999999992,79,60.01,60.0,0.009999999999998,27,,,,,500.0,10.0,10.0
2025-04-01 11:49:48,199.62,200.0,-0.3799999999999954,75,60.0,60.0,0.0,30,116.7,105.62,0.4,1332.1,,,
2025-04-01 11:49:50,199.91,200.0,-0.0900000000000034,69,60.03,60.0,0.0300000000000011,22,,,,,500.0,10.0,10.0
2025-04-01 11:49:53,200.23,200.0,0.2299999999999897,62,60.01,60.0,0.009999999999998,27,113.3,105.62,0.4,1337.16,,,
2025-04-01 11:49:56,200.37,200.0,0.3700000000000045,61,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:50:00,200.01,200.0,0.0099999999999909,70,59.99,60.0,-0.009999999999998,35,109.91,105.62,0.4,1343.18,,,
2025-04-01 11:50:03,199.82,200.0,-0.1800000000000068,73,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 11:50:08,199.8,200.0,-0.1999999999999886,73,60.01,60.0,0.009999999999998,28,106.51,105.62,0.4,1350.15,,,
2025-04-01 11:50:14,200.22,200.0,0.2199999999999988,64,60.0,60.0,0.0,31,,,,,500.0,10.0,10.0
2025-04-01 11:50:20,200.03,200.0,0.0300000000000011,69,59.99,60.0,-0.009999999999998,35,101.99,105.62,0.4,1360.94,,,
2025-04-01 11:50:28,199.92,200.0,-0.0800000000000125,71,59.98,60.0,-0.0200000000000031,38,,,,,500.0,10.0,10.0
2025-04-01 11:50:32,200.07,200.0,0.0699999999999931,67,59.97,60.0,-0.0300000000000011,42,98.6,105.62,0.4,1370.15,,,
2025-04-01 11:50:40,199.94,200.0,-0.0600000000000022,71,60.01,60.0,0.009999999999998,27,,,,,500.0,10.0,10.0
2025-04-01 11:50:44,199.89,200.0,-0.1100000000000136,71,59.98,60.0,-0.0200000000000031,39,95.2,105.62,0.4,1380.31,,,
2025-04-01 11:50:53,200.07,200.0,0.0699999999999931,67,60.0,60.0,0.0,34,,,,,500.0,10.0,10.0
2025-04-01 11:50:57,200.06,200.0,0.0600000000000022,68,60.02,60.0,0.0200000000000031,26,91.81,105.62,0.4,1391.44,,,
2025-04-01 11:51:07,199.99,200.0,-0.0099999999999909,69,60.01,60.0,0.009999999999998,30,,,,,500.0,10.0,10.0
2025-04-01 11:51:12,200.0,200.0,0.0,69,60.02,60.0,0.0200000000000031,26,88.41,105.62,0.4,1403.52,,,
2025-04-01 11:51:23,199.99,200.0,-0.0099999999999909,70,59.99,60.0,-0.009999999999998,35,,,,,500.0,10.0,10.0
2025-04-01 11:51:34,200.0,200.0,0.0,69,59.99,60.0,-0.009999999999998,34,85.56,103.95,0.4,1420.81,,,
2025-04-01 11:51:46,199.98,200.0,-0.0200000000000102,70,59.98,60.0,-0.0200000000000031,40,,,,,500.0,10.0,10.0
2025-04-01 11:51:58,199.95,200.0,-0.0500000000000113,71,59.98,60.0,-0.0200000000000031,39,85.56,99.42,0.4,1436.94,,,
2025-04-01 11:52:09,200.01,200.0,0.0099999999999909,69,60.02,60.0,0.0200000000000031,26,,,,,500.0,10.0,10.0
2025-04-01 11:52:14,199.98,200.0,-0.0200000000000102,70,59.99,60.0,-0.009999999999998,35,85.56,96.03,0.4,1447.92,,,
2025-04-01 11:52:25,199.99,200.0,-0.0099999999999909,70,59.97,60.0,-0.0300000000000011,41,,,,,500.0,10.0,10.0
2025-04-01 11:52:29,199.96,200.0,-0.039999999999992,71,60.0,60.0,0.0,32,85.56,92.63,0.4,1457.94,,,
2025-04-01 11:52:39,199.98,200.0,-0.0200000000000102,70,60.02,60.0,0.0200000000000031,25,,,,,500.0,10.0,10.0
2025-04-01 11:52:44,199.99,200.0,-0.0099999999999909,69,60.01,60.0,0.009999999999998,28,85.56,89.24,0.4,1467.0,,,
2025-04-01 11:52:53,200.03,200.0,0.0300000000000011,69,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 11:52:57,200.0,200.0,0.0,69,60.03,60.0,0.0300000000000011,23,85.56,85.84,0.4,1475.11,,,
2025-04-01 11:53:05,199.99,200.0,-0.0099999999999909,69,60.01,60.0,0.009999999999998,27,,,,,500.0,10.0,10.0
2025-04-01 11:53:12,199.95,200.0,-0.0500000000000113,71,59.99,60.0,-0.009999999999998,33,85.56,81.32,0.4,1484.43,,,
2025-04-01 11:53:19,200.04,200.0,0.039999999999992,68,59.98,60.0,-0.0200000000000031,38,,,,,500.0,10.0,10.0
2025-04-01 11:53:25,200.0,200.0,0.0,69,60.0,60.0,0.0,33,85.56,76.79,0.4,1492.04,,,
2025-04-01 11:53:31,200.0,200.0,0.0,69,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:53:33,200.02,200.0,0.0200000000000102,69,60.01,60.0,0.009999999999998,29,85.56,73.4,0.4,1496.64,,,
2025-04-01 11:53:38,199.97,200.0,-0.0300000000000011,70,60.03,60.0,0.0300000000000011,21,,,,,500.0,10.0,10.0
2025-04-01 11:53:40,200.02,200.0,0.0200000000000102,69,60.0,60.0,0.0,30,85.56,70.0,0.4,1500.27,,,
2025-04-01 11:53:44,200.0,200.0,0.0,69,59.98,60.0,-0.0200000000000031,38,,,,,500.0,10.0,10.0
2025-04-01 11:53:46,200.03,200.0,0.0300000000000011,69,60.01,60.0,0.009999999999998,29,85.56,66.61,0.4,1502.95,,,
2025-04-01 11:53:49,200.0,200.0,0.0,69,59.99,60.0,-0.009999999999998,34,,,,,500.0,10.0,10.0
2025-04-01 11:53:50,200.01,200.0,0.0099999999999909,69,59.98,60.0,-0.0200000000000031,37,85.56,63.22,0.4,1504.67,,,
2025-04-01 11:53:52,200.03,200.0,0.0300000000000011,69,59.99,60.0,-0.009999999999998,33,,,,,500.0,10.0,10.0
2025-04-01 11:53:53,200.03,200.0,0.0300000000000011,69,59.99,60.0,-0.009999999999998,33,85.56,59.82,0.4,1505.43,,,
2025-04-01 11:53:54,200.0,200.0,0.0,69,60.02,60.0,0.0200000000000031,22,,,,,500.0,10.0,10.0
2025-04-01 11:53:55,200.0,200.0,0.0,69,60.02,60.0,0.0200000000000031,22,130.38,159.45,0.4,1505.47,,,
2025-04-01 11:53:55,200.02,200.0,0.0200000000000102,69,59.99,60.0,-0.009999999999998,35,,,,,500.0,10.0,10.0
2025-04-01 11:53:56,200.02,200.0,0.0200000000000102,69,59.99,60.0,-0.009999999999998,35,81.01,110.76,0.4,1521.79,,,
2025-04-01 11:54:04,199.99,200.0,-0.0099999999999909,70,60.0,60.0,0.0,31,,,,,500.0,10.0,10.0
2025-04-01 11:54:15,201.31,200.0,1.3100000000000025,39,59.99,60.0,-0.009999999999998,36,80.22,110.75,0.4,1541.32,,,
2025-04-01 11:54:33,200.96,200.0,0.960000000000008,43,60.01,60.0,0.009999999999998,26,,,,,500.0,10.0,10.0
2025-04-01 11:54:46,199.3,200.0,-0.6999999999999886,81,60.0,60.0,0.0,30,129.82,155.29,0.4,1545.03,,,
2025-04-01 11:54:51,200.49,200.0,0.4900000000000091,56,60.02,60.0,0.0200000000000031,24,,,,,500.0,10.0,10.0
2025-04-01 11:54:51,200.49,200.0,0.4900000000000091,56,60.02,60.0,0.0200000000000031,24,122.82,158.89,0.4,1546.77,,,
2025-04-01 11:54:52,200.81,200.0,0.8100000000000023,51,59.99,60.0,-0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-01 11:54:53,200.81,200.0,0.8100000000000023,51,59.99,60.0,-0.009999999999998,32,119.43,158.89,0.4,1549.3,,,
2025-04-01 11:54:54,200.79,200.0,0.789999999999992,53,59.99,60.0,-0.009999999999998,33,,,,,500.0,10.0,10.0
2025-04-01 11:54:56,200.4,200.0,0.4000000000000057,62,59.99,60.0,-0.009999999999998,33,116.04,158.89,0.4,1552.79,,,
2025-04-01 11:54:58,199.94,200.0,-0.0600000000000022,72,59.99,60.0,-0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-01 11:55:00,199.54,200.0,-0.4600000000000079,80,60.02,60.0,0.0200000000000031,23,112.64,158.89,0.4,1557.24,,,
2025-04-01 11:55:03,199.39,200.0,-0.6100000000000136,81,59.97,60.0,-0.0300000000000011,39,,,,,500.0,10.0,10.0
2025-04-01 11:55:06,199.71,200.0,-0.289999999999992,73,59.99,60.0,-0.009999999999998,34,109.25,158.89,0.4,1562.65,,,
2025-04-01 11:55:09,200.01,200.0,0.0099999999999909,67,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-01 11:55:14,200.36,200.0,0.3600000000000136,62,59.99,60.0,-0.009999999999998,32,105.85,158.89,0.4,1569.01,,,
2025-04-01 11:55:19,199.77,200.0,-0.2299999999999897,74,60.01,60.0,0.009999999999998,29,,,,,500.0,10.0,10.0
2025-04-01 11:55:22,199.69,200.0,-0.3100000000000023,75,59.98,60.0,-0.0200000000000031,38,102.46,158.89,0.4,1576.33,,,
2025-04-01 11:55:29,200.03,200.0,0.0300000000000011,68,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:55:32,200.29,200.0,0.289999999999992,63,59.98,60.0,-0.0200000000000031,39,99.06,158.89,0.4,1584.61,,,
2025-04-01 11:55:39,199.87,200.0,-0.1299999999999954,72,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 11:55:42,199.84,200.0,-0.1599999999999966,72,60.02,60.0,0.0200000000000031,25,95.67,158.89,0.4,1593.85,,,
2025-04-01 11:55:51,200.01,200.0,0.0099999999999909,69,59.98,60.0,-0.0200000000000031,37,,,,,500.0,10.0,10.0
2025-04-01 11:55:55,200.1,200.0,0.0999999999999943,67,59.98,60.0,-0.0200000000000031,38,92.28,158.89,0.4,1604.05,,,
2025-04-01 11:56:04,199.94,200.0,-0.0600000000000022,70,59.99,60.0,-0.009999999999998,36,,,,,500.0,10.0,10.0
2025-04-01 11:56:13,200.04,200.0,0.039999999999992,68,59.99,60.0,-0.009999999999998,33,87.75,158.89,0.4,1619.13,,,
2025-04-01 11:56:24,199.99,200.0,-0.0099999999999909,69,60.02,60.0,0.0200000000000031,24,,,,,500.0,10.0,10.0
2025-04-01 11:56:28,199.99,200.0,-0.0099999999999909,69,59.99,60.0,-0.009999999999998,35,84.36,158.89,0.4,1631.56,,,
2025-04-01 11:56:40,199.99,200.0,-0.0099999999999909,69,59.98,60.0,-0.0200000000000031,37,,,,,500.0,10.0,10.0
2025-04-01 11:56:45,199.95,200.0,-0.0500000000000113,70,60.02,60.0,0.0200000000000031,25,80.96,158.89,0.4,1644.77,,,
2025-04-01 11:56:57,200.01,200.0,0.0099999999999909,69,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 11:57:09,199.98,200.0,-0.0200000000000102,69,60.0,60.0,0.0,33,76.44,158.89,0.4,1662.49,,,
2025-04-01 11:57:21,199.97,200.0,-0.0300000000000011,70,59.97,60.0,-0.0300000000000011,42,,,,,500.0,10.0,10.0
2025-04-01 11:57:27,199.98,200.0,-0.0200000000000102,70,60.01,60.0,0.009999999999998,31,73.04,158.89,0.4,1675.78,,,
2025-04-01 11:57:40,199.99,200.0,-0.0099999999999909,70,59.99,60.0,-0.009999999999998,34,,,,,500.0,10.0,10.0
2025-04-01 11:57:52,200.0,200.0,0.0,70,60.02,60.0,0.0200000000000031,27,68.52,158.89,0.4,1693.49,,,
2025-04-01 11:57:58,199.99,200.0,-0.0099999999999909,70,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:58:10,199.99,200.0,-0.0099999999999909,70,60.02,60.0,0.0200000000000031,23,65.12,158.89,0.4,1706.78,,,
2025-04-01 11:58:16,200.03,200.0,0.0300000000000011,69,60.02,60.0,0.0200000000000031,25,,,,,500.0,10.0,10.0
2025-04-01 11:58:28,199.99,200.0,-0.0099999999999909,70,59.97,60.0,-0.0300000000000011,44,61.73,158.89,0.4,1720.07,,,
2025-04-01 11:58:34,200.02,200.0,0.0200000000000102,69,59.99,60.0,-0.009999999999998,42,,,,,500.0,10.0,10.0
2025-04-01 11:58:46,199.97,200.0,-0.0300000000000011,70,59.99,60.0,-0.009999999999998,34,58.34,158.89,0.4,1733.35,,,
2025-04-01 11:58:58,199.95,200.0,-0.0500000000000113,70,60.0,60.0,0.0,32,,,,,500.0,10.0,10.0
2025-04-01 11:59:04,200.01,200.0,0.0099999999999909,69,60.01,60.0,0.009999999999998,25,54.94,158.89,0.4,1746.64,,,
2025-04-01 11:59:16,199.99,200.0,-0.0099999999999909,69,59.98,60.0,-0.0200000000000031,37,,,,,500.0,10.0,10.0
2025-04-01 11:59:22,200.01,200.0,0.0099999999999909,69,59.99,60.0,-0.009999999999998,34,51.55,158.89,0.4,1759.93,,,
2025-04-01 11:59:35,199.99,200.0,-0.0099999999999909,69,59.98,60.0,-0.0200000000000031,38,,,,,500.0,10.0,10.0
2025-04-01 11:59:40,200.01,200.0,0.0099999999999909,69,59.98,60.0,-0.0200000000000031,37,48.15,158.89,0.4,1773.21,,,
2025-04-01 11:59:53,200.04,200.0,0.039999999999992,68,59.99,60.0,-0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-01 12:00:04,200.0,200.0,0.0,69,59.99,60.0,-0.009999999999998,35,43.63,158.89,0.4,1790.93,,,
2025-04-01 12:00:11,200.01,200.0,0.0099999999999909,69,60.01,60.0,0.009999999999998,25,,,,,500.0,10.0,10.0
2025-04-01 12:00:23,199.98,200.0,-0.0200000000000102,70,60.01,60.0,0.009999999999998,25,40.23,158.89,0.4,1804.22,,,
2025-04-01 12:00:29,199.99,200.0,-0.0099999999999909,69,59.97,60.0,-0.0300000000000011,39,,,,,500.0,10.0,10.0
2025-04-01 12:00:41,200.03,200.0,0.0300000000000011,68,59.99,60.0,-0.009999999999998,34,36.84,158.89,0.4,1817.5,,,
2025-04-01 12:00:53,199.98,200.0,-0.0200000000000102,70,60.0,60.0,0.0,29,,,,,500.0,10.0,10.0
2025-04-01 12:00:59,200.05,200.0,0.0500000000000113,68,59.99,60.0,-0.009999999999998,32,33.45,158.89,0.4,1830.8,,,
2025-04-01 12:01:12,199.98,200.0,-0.0200000000000102,70,59.99,60.0,-0.009999999999998,34,,,,,500.0,10.0,10.0
2025-04-01 12:01:17,199.98,200.0,-0.0200000000000102,70,60.02,60.0,0.0200000000000031,24,32.94,156.0,0.4,1844.1,,,
2025-04-01 12:01:30,199.98,200.0,-0.0200000000000102,69,60.01,60.0,0.009999999999998,26,,,,,500.0,10.0,10.0
2025-04-01 12:01:36,199.99,200.0,-0.0099999999999909,69,59.99,60.0,-0.009999999999998,33,32.94,152.61,0.4,1857.39,,,
2025-04-01 12:01:48,199.98,200.0,-0.0200000000000102,70,60.01,60.0,0.009999999999998,26,,,,,500.0,10.0,10.0
2025-04-01 12:02:00,199.99,200.0,-0.0099999999999909,69,60.01,60.0,0.009999999999998,25,32.94,148.08,0.4,1875.11,,,
2025-04-01 12:02:06,199.99,200.0,-0.0099999999999909,69,59.98,60.0,-0.0200000000000031,37,,,,,500.0,10.0,10.0
2025-04-01 12:02:18,200.0,200.0,0.0,69,59.98,60.0,-0.0200000000000031,36,32.94,144.69,0.4,1888.4,,,
2025-04-01 12:02:24,200.03,200.0,0.0300000000000011,68,59.99,60.0,-0.009999999999998,33,,,,,500.0,10.0,10.0
2025-04-01 12:02:36,199.95,200.0,-0.0500000000000113,70,59.98,60.0,-0.0200000000000031,37,32.94,141.29,0.4,1901.69,,,
2025-04-01 12:02:42,200.02,200.0,0.0200000000000102,69,59.98,60.0,-0.0200000000000031,37,,,,,500.0,10.0,10.0
2025-04-01 12:02:54,199.98,200.0,-0.0200000000000102,70,59.99,60.0,-0.009999999999998,34,32.94,137.9,0.4,1914.97,,,
2025-04-01 12:03:07,199.99,200.0,-0.0099999999999909,69,59.99,60.0,-0.009999999999998,34,,,,,500.0,10.0,10.0
2025-04-01 12:03:12,200.02,200.0,0.0200000000000102,69,59.97,60.0,-0.0300000000000011,39,32.94,134.51,0.4,1928.26,,,
2025-04-01 12:03:25,199.99,200.0,-0.0099999999999909,69,59.99,60.0,-0.009999999999998,34,,,,,500.0,10.0,10.0
2025-04-01 12:03:30,200.02,200.0,0.0200000000000102,69,59.99,60.0,-0.009999999999998,33,32.94,131.11,0.4,1941.55,,,
2025-04-01 12:03:43,200.0,200.0,0.0,69,60.02,60.0,0.0200000000000031,23,,,,,500.0,10.0,10.0
2025-04-01 12:03:48,200.03,200.0,0.0300000000000011,68,60.02,60.0,0.0200000000000031,23,32.94,127.72,0.4,1954.84,,,
2025-04-01 12:04:01,200.0,200.0,0.0,69,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 12:04:07,199.96,200.0,-0.039999999999992,70,59.99,60.0,-0.009999999999998,32,32.94,124.32,0.4,1968.12,,,
2025-04-01 12:04:19,199.99,200.0,-0.0099999999999909,69,60.01,60.0,0.009999999999998,27,,,,,500.0,10.0,10.0
2025-04-01 12:04:25,200.0,200.0,0.0,69,60.0,60.0,0.0,31,32.94,120.93,0.4,1981.41,,,
2025-04-01 12:04:37,199.99,200.0,-0.0099999999999909,69,60.02,60.0,0.0200000000000031,23,,,,,500.0,10.0,10.0
2025-04-01 12:04:43,200.0,200.0,0.0,69,60.01,60.0,0.009999999999998,25,32.94,117.53,0.4,1994.7,,,
2025-04-01 12:04:56,200.01,200.0,0.0099999999999909,69,59.98,60.0,-0.0200000000000031,35,,,,,500.0,10.0,10.0
2025-04-01 12:05:01,199.97,200.0,-0.0300000000000011,70,59.99,60.0,-0.009999999999998,32,32.94,114.14,0.4,2007.98,,,
2025-04-01 12:05:14,199.99,200.0,-0.0099999999999909,69,60.02,60.0,0.0200000000000031,23,,,,,500.0,10.0,10.0
2025-04-01 12:05:20,199.97,200.0,-0.0300000000000011,70,59.98,60.0,-0.0200000000000031,36,32.94,110.75,0.4,2021.27,,,
2025-04-01 12:05:32,200.05,200.0,0.0500000000000113,68,60.02,60.0,0.0200000000000031,24,,,,,500.0,10.0,10.0
2025-04-01 12:05:44,199.99,200.0,-0.0099999999999909,69,60.01,60.0,0.009999999999998,26,32.94,106.22,0.4,2038.58,,,
2025-04-01 12:05:56,199.96,200.0,-0.039999999999992,70,60.01,60.0,0.009999999999998,28,,,,,500.0,10.0,10.0
2025-04-01 12:06:07,200.01,200.0,0.0099999999999909,69,60.01,60.0,0.009999999999998,29,32.94,101.69,0.4,2054.26,,,
2025-04-01 12:06:13,200.01,200.0,0.0099999999999909,69,59.98,60.0,-0.0200000000000031,36,,,,,500.0,10.0,10.0
2025-04-01 12:06:24,199.99,200.0,-0.0099999999999909,69,60.0,60.0,0.0,31,32.94,98.3,0.4,2064.9,,,
2025-04-01 12:06:29,199.99,200.0,-0.0099999999999909,70,60.03,60.0,0.0300000000000011,22,,,,,500.0,10.0,10.0
2025-04-01 12:06:39,199.97,200.0,-0.0300000000000011,70,60.0,60.0,0.0,30,32.94,94.91,0.4,2074.58,,,
2025-04-01 12:06:43,200.03,200.0,0.0300000000000011,69,59.99,60.0,-0.009999999999998,32,,,,,500.0,10.0,10.0
2025-04-01 12:06:53,200.03,200.0,0.0300000000000011,69,60.02,60.0,0.0200000000000031,25,32.94,91.51,0.4,2083.31,,,
2025-04-01 12:06:57,199.97,200.0,-0.0300000000000011,70,59.99,60.0,-0.009999999999998,34,,,,,500.0,10.0,10.0
2025-04-01 12:07:05,200.03,200.0,0.0300000000000011,69,60.06,60.0,0.0600000000000022,10,32.94,88.12,0.4,2091.08,,,
2025-04-01 12:07:09,200.03,200.0,0.0300000000000011,69,59.98,60.0,-0.0200000000000031,35,,,,,500.0,10.0,10.0
